acc	ApApos2	ApAbridge	ApCpos2	ApCbridge	ApGpos1	ApGpos2	ApGbridge	ApTpos2	ApTbridge	CpApos2	CpAbridge	CpCpos2	CpCbridge	CpGpos1	CpGpos2	CpGbridge	CpTpos1	CpTpos2	CpTbridge	GpApos2	GpAbridge	GpCpos2	GpCbridge	GpGpos2	GpGbridge	GpTpos2	GpTbridge	TpApos2	TpAbridge	TpCpos1	TpCpos2	TpCbridge	TpGpos2	TpGbridge	TpTpos1	TpTpos2	TpTbridge
JN974872	0.462686567	0.196844107	0.493670886	0.126229089	0.420277692	0.537313433	0.368367966	0.506329114	0.209359064	0.248153537	0.193616502	0.19380328	0.144556253	0.304347826	0.135086218	0.122361865	0.6	0.305430404	0.222065988	0.422076688	0.229343428	0.087234154	0.100681925	0.290942277	0.220800975	0.191996094	0.160070464	0.308453968	0.106975213	0.72972973	0.23426084	0.3403	0.333789651	0.372009993	0.541666163	0.228194328	0.103245418
JN974873	0.462686567	0.201138928	0.493670886	0.126362173	0.395490235	0.537313433	0.365152305	0.506329114	0.212404131	0.248202809	0.179730664	0.193935487	0.163487227	0.363636364	0.135127838	0.123580454	0.6	0.305442951	0.222488595	0.428711662	0.229126159	0.088711844	0.100676857	0.295391623	0.223731586	0.179968538	0.15926736	0.3155601	0.098782504	0.72972973	0.232997564	0.34339104	0.333537747	0.375811503	0.54143777	0.22690562	0.103237986
JQ970480	0.462686567	0.205048588	0.567901235	0.134716136	0.41053732	0.537313433	0.355651602	0.432098765	0.202810923	0.268043447	0.188420199	0.191660062	0.158387446	0.304347826	0.10332805	0.12171653	0.628571429	0.329430795	0.222197146	0.389047464	0.234449724	0.094325773	0.094333402	0.338822547	0.209732635	0.162914687	0.153921442	0.271384659	0.097470912	0.75	0.226950443	0.337939903	0.351367536	0.396146149	0.51744023	0.259740127	0.102035601
KT221107	0.462686567	0.207595042	0.555555556	0.134179276	0.417626721	0.537313433	0.353078291	0.444444444	0.21507256	0.275778161	0.197607298	0.201548423	0.135243681	0.304347826	0.104566279	0.130866003	0.611111111	0.309179952	0.219567013	0.388988491	0.267062228	0.09519527	0.083828694	0.338812242	0.201891135	0.164616897	0.145103634	0.292055658	0.085424048	0.742857143	0.223646434	0.342219407	0.329349167	0.395900094	0.528116459	0.256083721	0.101041113
KT894558	0.462686567	0.198928766	0.555555556	0.16283478	0.411074716	0.537313433	0.355756179	0.444444444	0.178119704	0.277893994	0.184235595	0.197659993	0.153797795	0.304347826	0.106978668	0.121807422	0.685714286	0.310656515	0.214225311	0.389179795	0.247468761	0.081919373	0.094486536	0.33880718	0.220293835	0.175403368	0.145580163	0.275134636	0.109181168	0.75	0.235743811	0.350551219	0.357867718	0.387049867	0.472518503	0.247061232	0.101771033
KT894572	0.46969697	0.198670975	0.548780488	0.162810548	0.410310738	0.53030303	0.357490313	0.451219512	0.178592594	0.272514499	0.179327694	0.206692443	0.153764115	0.304347826	0.10777563	0.134878151	0.685714286	0.305609256	0.214503878	0.389013022	0.247218587	0.081930929	0.094345769	0.338772746	0.205297869	0.175365539	0.145697389	0.284963723	0.113582516	0.75	0.22964775	0.35043631	0.333546026	0.385409785	0.47320872	0.257397444	0.101943751
KT894573	0.462686567	0.205117931	0.530864198	0.162787037	0.409894853	0.537313433	0.378205688	0.469135802	0.179678992	0.302379101	0.185923947	0.199091824	0.145354222	0.304347826	0.100302725	0.117011184	0.657142857	0.290398195	0.221445289	0.388933606	0.263852255	0.081513374	0.094078034	0.338831423	0.196411391	0.175225731	0.14610775	0.274907657	0.090659969	0.75	0.226374023	0.349334536	0.346709199	0.390489621	0.496551389	0.259436588	0.102309211
KT894577	0.447761194	0.198673158	0.575	0.130146187	0.420590809	0.552238806	0.401091029	0.425	0.208810946	0.277620591	0.194460862	0.187995718	0.163849668	0.304347826	0.117449085	0.118006867	0.638888889	0.299678473	0.215577096	0.419474498	0.251490676	0.093996333	0.099328122	0.324404622	0.184714616	0.164706652	0.151419344	0.315534172	0.094290451	0.72972973	0.23382031	0.325751826	0.298886837	0.379490262	0.500248274	0.245355067	0.095258972
KT894578	0.447761194	0.198715368	0.5875	0.130178291	0.420751328	0.552238806	0.401118718	0.4125	0.208630279	0.27762575	0.19454849	0.187997888	0.16857149	0.304347826	0.1174476	0.118070764	0.638888889	0.299685485	0.21557276	0.419511799	0.251482856	0.094040794	0.099412457	0.324392285	0.184725966	0.164726606	0.151264908	0.315550376	0.094307973	0.72972973	0.234001446	0.32121594	0.29892837	0.379625399	0.499824086	0.245449782	0.095143586
KX148264	0.462686567	0.208322481	0.575	0.134889517	0.410213081	0.537313433	0.383035774	0.425	0.216896816	0.273577592	0.183175344	0.209561146	0.158704352	0.304347826	0.095136785	0.149392137	0.657142857	0.315229603	0.214412947	0.41046531	0.227676956	0.085957777	0.094482404	0.317540757	0.180817672	0.171397928	0.137111863	0.318681428	0.104653501	0.75	0.240369315	0.345470565	0.289510308	0.369568264	0.493355309	0.247881842	0.10146518
KY451767	0.432835821	0.203926815	0.555555556	0.152113575	0.411095006	0.567164179	0.357869254	0.444444444	0.174347987	0.266017833	0.187733361	0.197654127	0.150724979	0.304347826	0.109982549	0.12174982	0.657142857	0.319507557	0.222095769	0.367773475	0.238557541	0.085895446	0.106269317	0.359915892	0.207543898	0.171412365	0.155979569	0.29498153	0.09704702	0.75	0.227085323	0.345878112	0.331257344	0.396205927	0.494949058	0.245897273	0.091198781
MG201879	0.432835821	0.204583922	0.5625	0.129145984	0.420560581	0.567164179	0.390855818	0.4375	0.192273327	0.256737568	0.194442508	0.205582509	0.15855311	0.304347826	0.112255816	0.127033841	0.657142857	0.309211543	0.211331817	0.441319835	0.223455726	0.085681309	0.100719692	0.324413764	0.184716636	0.164821131	0.159504801	0.318674296	0.098466446	0.72972973	0.23615919	0.345324267	0.286708538	0.382474962	0.493699763	0.25176989	0.100176731
MG201880	0.462686567	0.220271261	0.5625	0.135887372	0.412608186	0.537313433	0.390754466	0.4375	0.191299996	0.269216699	0.190213567	0.20621942	0.161228955	0.304347826	0.09792686	0.126973255	0.666666667	0.310205085	0.207531817	0.419314093	0.196625271	0.084707015	0.099155847	0.324360778	0.184642106	0.171406019	0.149987787	0.315492902	0.101039207	0.736842105	0.233711839	0.333394654	0.285477402	0.38244255	0.479274611	0.25904691	0.123140491
MG201884	0.447761194	0.198446114	0.575	0.13485799	0.420363436	0.552238806	0.390809071	0.425	0.193824824	0.258677824	0.199128542	0.199741904	0.1586075	0.304347826	0.105718814	0.117599301	0.657142857	0.318904221	0.215894489	0.419406031	0.223294985	0.094138479	0.09441831	0.324394985	0.184696136	0.164870516	0.154384232	0.318662992	0.098435746	0.72972973	0.236183079	0.345384319	0.289472999	0.392047851	0.493805931	0.251795561	0.097808234
MG201919	0.447761194	0.192491196	0.575	0.134889137	0.420705937	0.552238806	0.390850861	0.425	0.193579613	0.258676103	0.199269461	0.207108451	0.158749276	0.304347826	0.105718873	0.127140798	0.657142857	0.311535539	0.215932539	0.397600612	0.229791319	0.094217628	0.094512683	0.345948029	0.184729014	0.164898343	0.154262072	0.318674296	0.09846233	0.72972973	0.236355347	0.345615011	0.289621182	0.382723379	0.493355309	0.251868754	0.097693685
MG201921	0.447761194	0.198377763	0.55	0.1519472	0.419996707	0.552238806	0.39197201	0.45	0.193820756	0.277754794	0.198575683	0.218805218	0.153776994	0.304347826	0.086657392	0.134623937	0.657142857	0.299860885	0.21279095	0.419351742	0.223256388	0.094067608	0.075526183	0.324348343	0.183872706	0.164855118	0.154341236	0.306483104	0.100438772	0.72972973	0.236655598	0.349835784	0.307765691	0.373910813	0.493805931	0.252331212	0.100848248
FJ598135	0.52238806	0.230636205	0.525	0.148522944	0.401243259	0.47761194	0.35653083	0.475	0.213183743	0.293726182	0.175277724	0.214434111	0.166228574	0.304347826	0.09400171	0.132314981	0.606060606	0.292348539	0.191606248	0.379049959	0.19770166	0.068341875	0.072558303	0.348203031	0.218059084	0.185536228	0.14972595	0.286219405	0.116199137	0.756756757	0.234766311	0.311320303	0.327232719	0.375215873	0.547899317	0.253071942	0.149236634
FJ712195	0.376811594	0.230305129	0.487179487	0.140127045	0.395921498	0.623188406	0.336864616	0.512820513	0.200803173	0.304901658	0.185243428	0.261243043	0.1623553	0.304347826	0.071096477	0.142442276	0.636363636	0.258615927	0.197459688	0.409428741	0.190630189	0.060250564	0.087834265	0.316256511	0.209677234	0.193669344	0.151510573	0.269074994	0.104555049	0.763157895	0.240262334	0.314746439	0.3147673	0.40382752	0.519796536	0.271318672	0.143709169
FJ712196	0.492537313	0.227367255	0.5	0.141585746	0.401520207	0.507462687	0.379239293	0.5	0.206835202	0.315839193	0.184675044	0.218803098	0.169541397	0.304347826	0.079290163	0.133881388	0.617647059	0.280725017	0.200643876	0.379104688	0.201043872	0.076830762	0.076769566	0.327043979	0.189917909	0.18559124	0.14830701	0.269772645	0.106984344	0.756756757	0.251914167	0.314785991	0.322936567	0.379927604	0.530435326	0.250549062	0.144162962
GU647092	0.507462687	0.226076294	0.518518519	0.147263092	0.401946978	0.492537313	0.35763243	0.481481481	0.218832409	0.303279214	0.191109755	0.230800464	0.17631648	0.304347826	0.094684767	0.131614909	0.617647059	0.264829388	0.196318488	0.357745296	0.203194035	0.06832868	0.082373687	0.369349163	0.229311623	0.185618988	0.135727106	0.293533441	0.100847746	0.756756757	0.241282461	0.30146547	0.310225371	0.369986341	0.53014182	0.252544591	0.144023376
KF726852	0.52238806	0.222693852	0.55	0.147621021	0.403067059	0.47761194	0.355828679	0.45	0.207852948	0.291614284	0.192282449	0.24645357	0.177401211	0.304347826	0.086021825	0.136977224	0.647058824	0.27140317	0.223589511	0.36378374	0.200994492	0.068799415	0.082744845	0.363561314	0.208865358	0.185803732	0.14418537	0.286530388	0.102416355	0.756756757	0.243983439	0.314222914	0.323330182	0.382827087	0.504918396	0.248476041	0.105288161
KP319184	0.52238806	0.222693852	0.55	0.147621021	0.403067059	0.47761194	0.355828679	0.45	0.207852948	0.291614284	0.192282449	0.24645357	0.177401211	0.304347826	0.086021825	0.136977224	0.647058824	0.27140317	0.223589511	0.36378374	0.200994492	0.068799415	0.082744845	0.363561314	0.208865358	0.185803732	0.14418537	0.286530388	0.102416355	0.756756757	0.243983439	0.314222914	0.323330182	0.382827087	0.504918396	0.248476041	0.105288161
KP319185	0.507462687	0.221649163	0.518518519	0.147366632	0.402467182	0.492537313	0.357684042	0.481481481	0.218247511	0.303282463	0.191330108	0.23080456	0.19304525	0.304347826	0.094686106	0.131779894	0.617647059	0.264834173	0.206828161	0.357832645	0.208080161	0.068424397	0.08249635	0.369367378	0.229370023	0.185691346	0.135469746	0.283469086	0.100895066	0.756756757	0.258694321	0.285321639	0.323383407	0.370253	0.529276944	0.235662704	0.133483761
KP319186	0.507462687	0.2190346	0.55	0.147334852	0.395728901	0.492537313	0.326018317	0.45	0.216567114	0.29244982	0.181223528	0.217849297	0.178178493	0.304347826	0.093593331	0.13642362	0.636363636	0.291079111	0.193861058	0.336401694	0.206989096	0.067862771	0.082539241	0.390530868	0.244559636	0.183785343	0.135701841	0.272650543	0.106035903	0.763157895	0.242827151	0.304648817	0.334973588	0.382891908	0.519142734	0.256040166	0.147131248
KP319187	0.507462687	0.211974121	0.518518519	0.14727517	0.40171275	0.492537313	0.357512464	0.481481481	0.23150667	0.303343477	0.198926239	0.230881474	0.176545163	0.304347826	0.087294835	0.131770095	0.617647059	0.272340446	0.186401351	0.357685899	0.207664341	0.068527145	0.082393777	0.369327305	0.218726827	0.185615034	0.122768632	0.276473494	0.10446735	0.756756757	0.246954256	0.301901066	0.30546135	0.379650415	0.530435326	0.267651265	0.154574772
KP319188	0.507462687	0.219082468	0.55	0.147384549	0.395895202	0.492537313	0.326031078	0.45	0.216276209	0.292453002	0.186086799	0.225173869	0.178294014	0.304347826	0.093594922	0.136495492	0.636363636	0.283764083	0.193871555	0.336438296	0.206977324	0.067898046	0.082585836	0.390522559	0.244586083	0.183807396	0.13556503	0.272660613	0.101271056	0.763157895	0.24296988	0.304734103	0.335011619	0.383016239	0.51869155	0.256162839	0.147065298
KP319189	0.507462687	0.211974121	0.518518519	0.14727517	0.40171275	0.492537313	0.357512464	0.481481481	0.23150667	0.303343477	0.198926239	0.230881474	0.176545163	0.304347826	0.087294835	0.131770095	0.617647059	0.272340446	0.186401351	0.357685899	0.207664341	0.068527145	0.082393777	0.369327305	0.218726827	0.185615034	0.122768632	0.276473494	0.10446735	0.756756757	0.246954256	0.301901066	0.30546135	0.379650415	0.530435326	0.267651265	0.154574772
KP319190	0.507462687	0.226029127	0.518518519	0.147212518	0.401784094	0.492537313	0.35760865	0.481481481	0.219130468	0.303275529	0.191028273	0.230795818	0.17154715	0.304347826	0.094683248	0.131539346	0.617647059	0.26482396	0.196283457	0.357712862	0.203208167	0.06436936	0.082326333	0.369353357	0.229293304	0.189516754	0.13586354	0.293503013	0.100826944	0.756756757	0.241132224	0.306029302	0.310206519	0.369852187	0.530574358	0.252416409	0.144089789
KP319191	0.507462687	0.232200218	0.518518519	0.14725967	0.401755669	0.492537313	0.357628021	0.481481481	0.218819751	0.303283088	0.191051802	0.230805347	0.171600754	0.304347826	0.094686363	0.131599673	0.617647059	0.264835093	0.199356171	0.379156547	0.196559409	0.064384927	0.082344999	0.348202754	0.229289282	0.189516521	0.135710242	0.293550174	0.10084169	0.756756757	0.245287174	0.306003507	0.310117959	0.369985417	0.53014182	0.248562925	0.140948803
KP319192	0.507462687	0.226076294	0.518518519	0.147263092	0.401946978	0.492537313	0.35763243	0.481481481	0.218832409	0.303279214	0.191109755	0.230800464	0.17631648	0.304347826	0.094684767	0.131614909	0.617647059	0.264829388	0.196318488	0.357745296	0.203194035	0.06832868	0.082373687	0.369349163	0.229311623	0.185618988	0.135727106	0.293533441	0.100847746	0.756756757	0.241282461	0.30146547	0.310225371	0.369986341	0.53014182	0.252544591	0.144023376
KP319193	0.507462687	0.227529864	0.55	0.147320145	0.401889619	0.492537313	0.353997682	0.45	0.218598624	0.301095099	0.181664385	0.221803847	0.176566508	0.304347826	0.086649437	0.131137869	0.617647059	0.285025188	0.19666722	0.379163398	0.201180694	0.068490393	0.082424488	0.348202736	0.21645286	0.185632592	0.135632628	0.28343625	0.110217517	0.756756757	0.232934588	0.301803243	0.323094499	0.382753791	0.529906909	0.261238576	0.144052847
KP319194	0.52238806	0.217824758	0.55	0.151042268	0.402923409	0.47761194	0.362108197	0.45	0.20746092	0.293755461	0.193109941	0.240895569	0.166555805	0.304347826	0.086653838	0.135586935	0.647058824	0.273377628	0.222628413	0.363755249	0.202345769	0.068751401	0.081093187	0.363584282	0.206711614	0.185780302	0.141563843	0.284833872	0.102880332	0.756756757	0.241119162	0.322991077	0.31242565	0.379055343	0.505819935	0.254145778	0.105158827
KP319195	0.52238806	0.22269587	0.55	0.14757688	0.403091699	0.47761194	0.355810827	0.45	0.202467726	0.293757665	0.192257809	0.248262577	0.177345678	0.304347826	0.086654361	0.136917405	0.647058824	0.266020837	0.223559487	0.348222101	0.201004331	0.068786511	0.082728064	0.378915974	0.208871921	0.18580371	0.150245932	0.282596918	0.102404054	0.756756757	0.24174488	0.314267944	0.317838044	0.382697953	0.505369128	0.25477828	0.105429363
KP319196	0.52238806	0.228696711	0.5375	0.147419171	0.40221862	0.47761194	0.355779254	0.4625	0.218001783	0.30110153	0.187103228	0.240881224	0.176797275	0.304347826	0.086650599	0.13659626	0.617647059	0.26596897	0.218239271	0.379219558	0.201164902	0.068562969	0.082517572	0.34820259	0.20876378	0.185680382	0.13535856	0.282593425	0.102350432	0.756756757	0.241289897	0.301976484	0.317573424	0.382212029	0.529044577	0.254431695	0.122411659
KP319197	0.52238806	0.228696711	0.5375	0.147419171	0.40221862	0.47761194	0.355779254	0.4625	0.218001783	0.30110153	0.187103228	0.240881224	0.176797275	0.304347826	0.086650599	0.13659626	0.617647059	0.26596897	0.218239271	0.379219558	0.201164902	0.068562969	0.082517572	0.34820259	0.20876378	0.185680382	0.13535856	0.282593425	0.102350432	0.756756757	0.241289897	0.301976484	0.317573424	0.382212029	0.529044577	0.254431695	0.122411659
KP319198	0.52238806	0.228696711	0.5375	0.147419171	0.40221862	0.47761194	0.355779254	0.4625	0.218001783	0.30110153	0.187103228	0.240881224	0.176797275	0.304347826	0.086650599	0.13659626	0.617647059	0.26596897	0.218239271	0.379219558	0.201164902	0.068562969	0.082517572	0.34820259	0.20876378	0.185680382	0.13535856	0.282593425	0.102350432	0.756756757	0.241289897	0.301976484	0.317573424	0.382212029	0.529044577	0.254431695	0.122411659
KP319199	0.5	0.217975646	0.5375	0.145844374	0.404506781	0.5	0.327281634	0.4625	0.216894854	0.292464763	0.181129515	0.217853033	0.178160964	0.291666667	0.093600803	0.129871538	0.636363636	0.291120204	0.194017876	0.346500905	0.204013943	0.066935435	0.081616866	0.363866273	0.244040223	0.189302279	0.135867394	0.272630383	0.110757395	0.763157895	0.24270491	0.304754591	0.334897429	0.381056174	0.519695613	0.255921348	0.147240892
KP319200	0.52238806	0.228696711	0.5375	0.147419171	0.40221862	0.47761194	0.355779254	0.4625	0.218001783	0.30110153	0.187103228	0.240881224	0.176797275	0.304347826	0.086650599	0.13659626	0.617647059	0.26596897	0.218239271	0.379219558	0.201164902	0.068562969	0.082517572	0.34820259	0.20876378	0.185680382	0.13535856	0.282593425	0.102350432	0.756756757	0.241289897	0.301976484	0.317573424	0.382212029	0.529044577	0.254431695	0.122411659
KP319201	0.5	0.217931893	0.5375	0.145794526	0.40433598	0.5	0.327265996	0.4625	0.217184443	0.292461351	0.181052071	0.210526316	0.178044218	0.291666667	0.093599097	0.120574984	0.636363636	0.298436685	0.194005722	0.346460962	0.204010879	0.066899122	0.081570448	0.363872431	0.244014184	0.189274871	0.136002904	0.272620293	0.110736392	0.763157895	0.242560854	0.304668972	0.334859301	0.390149368	0.520146282	0.255797552	0.147305878
KP319202	0.52238806	0.228696711	0.5375	0.147419171	0.40221862	0.47761194	0.355779254	0.4625	0.218001783	0.30110153	0.187103228	0.240881224	0.176797275	0.304347826	0.086650599	0.13659626	0.617647059	0.26596897	0.218239271	0.379219558	0.201164902	0.068562969	0.082517572	0.34820259	0.20876378	0.185680382	0.13535856	0.282593425	0.102350432	0.756756757	0.241289897	0.301976484	0.317573424	0.382212029	0.529044577	0.254431695	0.122411659
KP319203	0.52238806	0.223061251	0.5375	0.1475148	0.412449812	0.47761194	0.359330495	0.4625	0.213208149	0.297652415	0.193957023	0.238121932	0.183324555	0.304347826	0.085654636	0.127615484	0.628571429	0.262973015	0.225396885	0.387527443	0.195793041	0.068506985	0.08256831	0.355649954	0.21094418	0.187543766	0.132369771	0.283654475	0.104146996	0.736842105	0.248800013	0.29977426	0.318810892	0.385085652	0.516676696	0.250264275	0.110235362
KP319204	0.52238806	0.222792458	0.5375	0.147464738	0.412490897	0.47761194	0.359356602	0.4625	0.213458471	0.297623726	0.194529135	0.238098981	0.176854942	0.304347826	0.085649058	0.131343203	0.617647059	0.262907507	0.226978727	0.387529758	0.195618244	0.068423704	0.082535193	0.355680632	0.210943879	0.187499246	0.13248155	0.282639655	0.101429939	0.736842105	0.249986179	0.301943288	0.317497133	0.383164867	0.528613516	0.246028849	0.11112839
